id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
992,425,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00425"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-06-28T09:44:07+08:00
993,426,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00426"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-06-28T09:44:07+08:00
994,427,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00427"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-06-28T09:44:08+08:00
995,428,T_0043,10.129.51.89,action,G_T_0043_action_malicious,G_T_0043_action_benign,malicious vs benign,"{""new_claim_id"":""C_00428"",""new_group"":""G_T_0043_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00424""}",2026-06-28T09:44:08+08:00
996,429,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00429"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-06-28T09:44:08+08:00
997,430,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00430"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-06-28T09:44:08+08:00
998,435,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00435"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-06-28T09:44:08+08:00
999,436,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00436"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-06-28T09:44:09+08:00
1000,437,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00437"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-06-28T09:44:09+08:00
1001,438,T_0044,10.132.58.102,action,G_T_0044_action_malicious,G_T_0044_action_benign,malicious vs benign,"{""new_claim_id"":""C_00438"",""new_group"":""G_T_0044_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00434""}",2026-06-28T09:44:09+08:00
1002,439,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00439"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-06-28T09:44:09+08:00
1003,440,T_0044,10.132.58.102,risk,G_T_0044_risk_benign,G_T_0044_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00440"",""new_group"":""G_T_0044_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0044_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00439""}",2026-06-28T09:44:09+08:00
1004,445,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00445"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-06-28T09:44:10+08:00
1005,446,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00446"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-06-28T09:44:10+08:00
1006,447,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00447"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-06-28T09:44:10+08:00
1007,448,T_0045,10.135.65.115,action,G_T_0045_action_benign,G_T_0045_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00448"",""new_group"":""G_T_0045_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00444""}",2026-06-28T09:44:10+08:00
1008,449,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00449"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-06-28T09:44:10+08:00
1009,450,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00450"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-06-28T09:44:10+08:00
1010,455,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00455"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-06-28T09:44:11+08:00
1011,456,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00456"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-06-28T09:44:11+08:00
1012,457,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00457"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-06-28T09:44:11+08:00
1013,458,T_0046,10.138.72.128,action,G_T_0046_action_malicious,G_T_0046_action_benign,malicious vs benign,"{""new_claim_id"":""C_00458"",""new_group"":""G_T_0046_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00454""}",2026-06-28T09:44:11+08:00
1014,459,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00459"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-06-28T09:44:11+08:00
1015,460,T_0046,10.138.72.128,risk,G_T_0046_risk_benign,G_T_0046_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00460"",""new_group"":""G_T_0046_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0046_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00459""}",2026-06-28T09:44:11+08:00
1016,465,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00465"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-06-28T09:44:12+08:00
1017,466,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00466"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-06-28T09:44:12+08:00
1018,467,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00467"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-06-28T09:44:12+08:00
1019,468,T_0047,10.141.79.141,action,G_T_0047_action_benign,G_T_0047_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00468"",""new_group"":""G_T_0047_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00464""}",2026-06-28T09:44:12+08:00
1020,469,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00469"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-06-28T09:44:12+08:00
1021,470,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00470"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-06-28T09:44:12+08:00
1022,475,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00475"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-06-28T09:44:13+08:00
1023,476,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00476"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-06-28T09:44:13+08:00
1024,477,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00477"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-06-28T09:44:13+08:00
1025,478,T_0048,10.144.86.154,action,G_T_0048_action_malicious,G_T_0048_action_benign,malicious vs benign,"{""new_claim_id"":""C_00478"",""new_group"":""G_T_0048_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00474""}",2026-06-28T09:44:14+08:00
1026,479,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00479"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-06-28T09:44:14+08:00
1027,480,T_0048,10.144.86.154,risk,G_T_0048_risk_benign,G_T_0048_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00480"",""new_group"":""G_T_0048_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0048_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00479""}",2026-06-28T09:44:14+08:00
1028,485,T_0049,10.147.93.167,risk,G_T_0049_risk_malicious,G_T_0049_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00485"",""new_group"":""G_T_0049_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00483""}",2026-06-28T09:44:14+08:00
1029,486,T_0049,10.147.93.167,risk,G_T_0049_risk_malicious,G_T_0049_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00486"",""new_group"":""G_T_0049_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00483""}",2026-06-28T09:44:14+08:00
1030,487,T_0049,10.147.93.167,risk,G_T_0049_risk_malicious,G_T_0049_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00487"",""new_group"":""G_T_0049_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00483""}",2026-06-28T09:44:15+08:00
1031,488,T_0049,10.147.93.167,action,G_T_0049_action_malicious,G_T_0049_action_benign,malicious vs benign,"{""new_claim_id"":""C_00488"",""new_group"":""G_T_0049_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00484""}",2026-06-28T09:44:15+08:00
1032,489,T_0049,10.147.93.167,risk,G_T_0049_risk_malicious,G_T_0049_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00489"",""new_group"":""G_T_0049_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00483""}",2026-06-28T09:44:15+08:00
1033,490,T_0049,10.147.93.167,risk,G_T_0049_risk_malicious,G_T_0049_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00490"",""new_group"":""G_T_0049_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0049_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00483""}",2026-06-28T09:44:15+08:00
1034,495,T_0050,10.150.100.180,risk,G_T_0050_risk_benign,G_T_0050_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00495"",""new_group"":""G_T_0050_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0050_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00493""}",2026-06-28T09:44:15+08:00
1035,496,T_0050,10.150.100.180,risk,G_T_0050_risk_benign,G_T_0050_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00496"",""new_group"":""G_T_0050_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0050_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00493""}",2026-06-28T09:44:16+08:00
1036,497,T_0050,10.150.100.180,risk,G_T_0050_risk_benign,G_T_0050_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00497"",""new_group"":""G_T_0050_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0050_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00493""}",2026-06-28T09:44:16+08:00
1037,498,T_0050,10.150.100.180,action,G_T_0050_action_benign,G_T_0050_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00498"",""new_group"":""G_T_0050_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0050_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00494""}",2026-06-28T09:44:16+08:00
1038,499,T_0050,10.150.100.180,risk,G_T_0050_risk_benign,G_T_0050_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00499"",""new_group"":""G_T_0050_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0050_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00493""}",2026-06-28T09:44:16+08:00
1039,500,T_0050,10.150.100.180,risk,G_T_0050_risk_malicious,G_T_0050_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00500"",""new_group"":""G_T_0050_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0050_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00499""}",2026-06-28T09:44:16+08:00
1040,505,T_0051,10.153.107.193,risk,G_T_0051_risk_malicious,G_T_0051_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00505"",""new_group"":""G_T_0051_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0051_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00503""}",2026-06-28T09:44:17+08:00
1041,506,T_0051,10.153.107.193,risk,G_T_0051_risk_malicious,G_T_0051_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00506"",""new_group"":""G_T_0051_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0051_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00503""}",2026-06-28T09:44:17+08:00
1042,507,T_0051,,risk,G_T_0051_risk_malicious,G_T_0051_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00507"",""new_group"":""G_T_0051_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0051_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00503""}",2026-06-28T09:44:17+08:00
1043,508,T_0051,10.153.107.193,action,G_T_0051_action_malicious,G_T_0051_action_benign,malicious vs benign,"{""new_claim_id"":""C_00508"",""new_group"":""G_T_0051_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0051_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00504""}",2026-06-28T09:44:17+08:00
