id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
3136,398,T_0040,10.120.30.50,action,G_T_0040_action_benign,G_T_0040_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00398"",""new_group"":""G_T_0040_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0040_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00394""}",2026-07-03T02:26:41+08:00
3137,399,T_0040,10.120.30.50,risk,G_T_0040_risk_benign,G_T_0040_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00399"",""new_group"":""G_T_0040_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0040_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00393""}",2026-07-03T02:26:41+08:00
3138,400,T_0040,10.120.30.50,risk,G_T_0040_risk_malicious,G_T_0040_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00400"",""new_group"":""G_T_0040_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0040_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00399""}",2026-07-03T02:26:41+08:00
3139,405,T_0041,10.123.37.63,risk,G_T_0041_risk_malicious,G_T_0041_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00405"",""new_group"":""G_T_0041_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00403""}",2026-07-03T02:26:41+08:00
3140,406,T_0041,10.123.37.63,risk,G_T_0041_risk_malicious,G_T_0041_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00406"",""new_group"":""G_T_0041_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00403""}",2026-07-03T02:26:41+08:00
3141,407,T_0041,10.123.37.63,risk,G_T_0041_risk_malicious,G_T_0041_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00407"",""new_group"":""G_T_0041_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00403""}",2026-07-03T02:26:41+08:00
3142,408,T_0041,10.123.37.63,action,G_T_0041_action_malicious,G_T_0041_action_benign,malicious vs benign,"{""new_claim_id"":""C_00408"",""new_group"":""G_T_0041_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00404""}",2026-07-03T02:26:41+08:00
3143,409,T_0041,10.123.37.63,risk,G_T_0041_risk_malicious,G_T_0041_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00409"",""new_group"":""G_T_0041_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00403""}",2026-07-03T02:26:41+08:00
3144,410,T_0041,10.123.37.63,risk,G_T_0041_risk_malicious,G_T_0041_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00410"",""new_group"":""G_T_0041_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0041_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00403""}",2026-07-03T02:26:41+08:00
3145,415,T_0042,10.126.44.76,risk,G_T_0042_risk_benign,G_T_0042_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00415"",""new_group"":""G_T_0042_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0042_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00413""}",2026-07-03T02:26:41+08:00
3146,416,T_0042,10.126.44.76,risk,G_T_0042_risk_benign,G_T_0042_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00416"",""new_group"":""G_T_0042_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0042_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00413""}",2026-07-03T02:26:41+08:00
3147,417,T_0042,10.126.44.76,risk,G_T_0042_risk_benign,G_T_0042_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00417"",""new_group"":""G_T_0042_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0042_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00413""}",2026-07-03T02:26:41+08:00
3148,418,T_0042,10.126.44.76,action,G_T_0042_action_benign,G_T_0042_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00418"",""new_group"":""G_T_0042_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0042_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00414""}",2026-07-03T02:26:41+08:00
3149,419,T_0042,10.126.44.76,risk,G_T_0042_risk_benign,G_T_0042_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00419"",""new_group"":""G_T_0042_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0042_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00413""}",2026-07-03T02:26:41+08:00
3150,420,T_0042,10.126.44.76,risk,G_T_0042_risk_malicious,G_T_0042_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00420"",""new_group"":""G_T_0042_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0042_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00419""}",2026-07-03T02:26:41+08:00
3151,425,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00425"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-07-03T02:26:41+08:00
3152,426,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00426"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-07-03T02:26:41+08:00
3153,427,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00427"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-07-03T02:26:41+08:00
3154,428,T_0043,10.129.51.89,action,G_T_0043_action_malicious,G_T_0043_action_benign,malicious vs benign,"{""new_claim_id"":""C_00428"",""new_group"":""G_T_0043_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00424""}",2026-07-03T02:26:41+08:00
3155,429,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00429"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-07-03T02:26:41+08:00
3156,430,T_0043,10.129.51.89,risk,G_T_0043_risk_malicious,G_T_0043_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00430"",""new_group"":""G_T_0043_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0043_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00423""}",2026-07-03T02:26:41+08:00
3157,435,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00435"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-07-03T02:26:41+08:00
3158,436,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00436"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-07-03T02:26:41+08:00
3159,437,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00437"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-07-03T02:26:41+08:00
3160,438,T_0044,10.132.58.102,action,G_T_0044_action_malicious,G_T_0044_action_benign,malicious vs benign,"{""new_claim_id"":""C_00438"",""new_group"":""G_T_0044_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00434""}",2026-07-03T02:26:41+08:00
3161,439,T_0044,10.132.58.102,risk,G_T_0044_risk_malicious,G_T_0044_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00439"",""new_group"":""G_T_0044_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0044_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00433""}",2026-07-03T02:26:41+08:00
3162,440,T_0044,10.132.58.102,risk,G_T_0044_risk_benign,G_T_0044_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00440"",""new_group"":""G_T_0044_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0044_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00439""}",2026-07-03T02:26:41+08:00
3163,445,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00445"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-07-03T02:26:41+08:00
3164,446,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00446"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-07-03T02:26:41+08:00
3165,447,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00447"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-07-03T02:26:41+08:00
3166,448,T_0045,10.135.65.115,action,G_T_0045_action_benign,G_T_0045_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00448"",""new_group"":""G_T_0045_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00444""}",2026-07-03T02:26:41+08:00
3167,449,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00449"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-07-03T02:26:41+08:00
3168,450,T_0045,10.135.65.115,risk,G_T_0045_risk_benign,G_T_0045_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00450"",""new_group"":""G_T_0045_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0045_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00443""}",2026-07-03T02:26:41+08:00
3169,455,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00455"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-07-03T02:26:41+08:00
3170,456,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00456"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-07-03T02:26:41+08:00
3171,457,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00457"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-07-03T02:26:41+08:00
3172,458,T_0046,10.138.72.128,action,G_T_0046_action_malicious,G_T_0046_action_benign,malicious vs benign,"{""new_claim_id"":""C_00458"",""new_group"":""G_T_0046_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00454""}",2026-07-03T02:26:41+08:00
3173,459,T_0046,10.138.72.128,risk,G_T_0046_risk_malicious,G_T_0046_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00459"",""new_group"":""G_T_0046_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0046_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00453""}",2026-07-03T02:26:41+08:00
3174,460,T_0046,10.138.72.128,risk,G_T_0046_risk_benign,G_T_0046_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00460"",""new_group"":""G_T_0046_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0046_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00459""}",2026-07-03T02:26:41+08:00
3175,465,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00465"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-07-03T02:26:41+08:00
3176,466,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00466"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-07-03T02:26:41+08:00
3177,467,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00467"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-07-03T02:26:41+08:00
3178,468,T_0047,10.141.79.141,action,G_T_0047_action_benign,G_T_0047_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00468"",""new_group"":""G_T_0047_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00464""}",2026-07-03T02:26:41+08:00
3179,469,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00469"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-07-03T02:26:41+08:00
3180,470,T_0047,10.141.79.141,risk,G_T_0047_risk_benign,G_T_0047_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00470"",""new_group"":""G_T_0047_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0047_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00463""}",2026-07-03T02:26:41+08:00
3181,475,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00475"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-07-03T02:26:41+08:00
3182,476,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00476"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-07-03T02:26:41+08:00
3183,477,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00477"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-07-03T02:26:41+08:00
3184,478,T_0048,10.144.86.154,action,G_T_0048_action_malicious,G_T_0048_action_benign,malicious vs benign,"{""new_claim_id"":""C_00478"",""new_group"":""G_T_0048_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00474""}",2026-07-03T02:26:41+08:00
3185,479,T_0048,10.144.86.154,risk,G_T_0048_risk_malicious,G_T_0048_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00479"",""new_group"":""G_T_0048_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0048_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00473""}",2026-07-03T02:26:41+08:00
3186,480,T_0048,10.144.86.154,risk,G_T_0048_risk_benign,G_T_0048_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00480"",""new_group"":""G_T_0048_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0048_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00479""}",2026-07-03T02:26:41+08:00
